,raceId,driverId,constructorId,position,points,year,wins
11261,488,192,56,\N,0.0,1981,0
11262,488,160,45,\N,0.0,1981,0
11263,488,213,45,\N,0.0,1981,0
11264,488,201,54,\N,0.0,1981,0
11265,488,206,37,\N,0.0,1981,0
11266,488,194,37,\N,0.0,1981,0
11267,488,205,53,\N,0.0,1981,0
11268,488,118,53,\N,0.0,1981,0
11269,489,203,6,1,9.0,1981,2
11270,489,172,27,2,6.0,1981,0
11271,489,187,1,3,4.0,1981,0
11272,489,199,3,4,3.0,1981,2
11273,489,173,32,5,2.0,1981,0
11274,489,95,32,6,1.0,1981,0
11275,489,178,3,7,0.0,1981,1
11276,489,207,51,8,0.0,1981,0
11277,489,163,4,9,0.0,1981,0
11278,489,152,51,10,0.0,1981,0
11279,489,192,56,11,0.0,1981,0
11280,489,177,56,12,0.0,1981,0
11281,489,175,55,13,0.0,1981,0
11282,489,194,57,14,0.0,1981,0
11283,489,202,6,15,0.0,1981,0
11284,489,206,37,16,0.0,1981,0
11285,489,158,25,\N,0.0,1981,0
11286,489,219,27,\N,0.0,1981,0
11287,489,212,34,\N,0.0,1981,0
11288,489,216,21,\N,0.0,1981,0
11289,489,137,34,\N,0.0,1981,2
11290,489,117,4,\N,0.0,1981,0
11291,489,119,21,\N,0.0,1981,0
11292,489,110,1,\N,0.0,1981,0
11293,489,105,25,\N,0.0,1981,0
11294,489,213,45,\N,0.0,1981,0
11295,489,201,54,\N,0.0,1981,0
11296,489,205,53,\N,0.0,1981,0
11297,489,118,53,\N,0.0,1981,0
11298,489,220,45,\N,0.0,1981,0
11299,490,117,4,1,9.0,1981,1
11300,490,187,1,2,6.0,1981,0
11301,490,137,34,3,4.0,1981,2
11302,490,163,4,4,3.0,1981,0
11303,490,202,6,5,2.0,1981,0
11304,490,173,32,6,1.0,1981,0
11305,490,95,32,7,0.0,1981,0
11306,490,207,51,8,0.0,1981,0
11307,490,212,34,9,0.0,1981,0
11308,490,199,3,10,0.0,1981,2
11309,490,110,1,11,0.0,1981,0
11310,490,176,55,12,0.0,1981,0
11311,490,158,25,13,0.0,1981,0
11312,490,119,21,14,0.0,1981,0
11313,490,152,51,15,0.0,1981,0
11314,490,105,25,16,0.0,1981,0
11315,490,178,3,17,0.0,1981,1
11316,490,172,27,\N,0.0,1981,0
11317,490,206,37,\N,0.0,1981,0
11318,490,203,6,\N,0.0,1981,2
11319,490,175,27,\N,0.0,1981,0
11320,490,177,56,\N,0.0,1981,0
11321,490,194,57,\N,0.0,1981,0
11322,490,192,56,\N,0.0,1981,0
11323,490,216,21,\N,0.0,1981,0
11324,490,205,53,\N,0.0,1981,0
11325,490,201,54,\N,0.0,1981,0
11326,490,213,45,\N,0.0,1981,0
11327,490,118,53,\N,0.0,1981,0
11328,491,187,1,1,9.0,1981,1
11329,491,199,3,2,6.0,1981,2
11330,491,172,27,3,4.0,1981,0
11331,491,158,25,4,3.0,1981,0
11332,491,212,34,5,2.0,1981,0
11333,491,201,54,6,1.0,1981,0
11334,491,206,37,7,0.0,1981,0
11335,491,197,45,8,0.0,1981,0
11336,491,163,4,9,0.0,1981,0
11337,491,119,21,10,0.0,1981,0
11338,491,176,55,11,0.0,1981,0
11339,491,207,51,\N,0.0,1981,0
11340,491,177,56,\N,0.0,1981,0
11341,491,173,32,\N,0.0,1981,0
11342,491,117,4,\N,0.0,1981,1
11343,491,175,27,\N,0.0,1981,0
11344,491,202,6,\N,0.0,1981,0
11345,491,137,34,\N,0.0,1981,2
11346,491,152,51,\N,0.0,1981,0
11347,491,203,6,\N,0.0,1981,2
11348,491,178,3,\N,0.0,1981,1
11349,491,110,1,\N,0.0,1981,0
11350,491,105,25,\N,0.0,1981,0
11351,491,216,21,\N,0.0,1981,0
11352,491,192,56,\N,0.0,1981,0
11353,491,205,53,\N,0.0,1981,0
11354,491,95,32,\N,0.0,1981,0
11355,491,194,57,\N,0.0,1981,0
11356,491,118,53,\N,0.0,1981,0
11357,491,213,45,\N,0.0,1981,0
11358,492,137,34,1,9.0,1981,3
11359,492,117,4,2,6.0,1981,1
11360,492,172,27,3,4.0,1981,0
11361,492,212,34,4,3.0,1981,0
11362,492,158,25,5,2.0,1981,0
11363,492,187,1,6,1.0,1981,1
11364,492,173,32,7,0.0,1981,0
11365,492,197,45,8,0.0,1981,0
11366,492,207,51,9,0.0,1981,0
11367,492,203,6,10,0.0,1981,2
11368,492,178,3,11,0.0,1981,1
11369,492,216,21,12,0.0,1981,0
11370,492,163,4,13,0.0,1981,0
11371,492,176,55,14,0.0,1981,0
11372,492,152,51,15,0.0,1981,0
11373,492,194,57,\N,0.0,1981,0
11374,492,201,54,\N,0.0,1981,0
11375,492,199,3,\N,0.0,1981,2
11376,492,119,21,\N,0.0,1981,0
11377,492,175,27,\N,0.0,1981,0
11378,492,206,37,\N,0.0,1981,0
11379,492,95,32,\N,0.0,1981,0
11380,492,110,1,\N,0.0,1981,0
11381,492,202,6,\N,0.0,1981,0
11382,492,177,56,\N,0.0,1981,0
11383,492,205,53,\N,0.0,1981,0
11384,492,213,45,\N,0.0,1981,0
11385,492,118,53,\N,0.0,1981,0
11386,492,105,25,\N,0.0,1981,0
11387,492,192,56,\N,0.0,1981,0
11388,493,172,27,1,9.0,1981,1
11389,493,163,4,2,6.0,1981,0
11390,493,137,34,3,4.0,1981,3
11391,493,178,3,4,3.0,1981,1
11392,493,199,3,5,2.0,1981,2
11393,493,187,1,6,1.0,1981,1
11394,493,173,32,7,0.0,1981,0
11395,493,110,1,8,0.0,1981,0
11396,493,202,6,9,0.0,1981,0
11397,493,197,45,10,0.0,1981,0
11398,493,206,37,11,0.0,1981,0
11399,493,207,51,\N,0.0,1981,0
11400,493,201,54,\N,0.0,1981,0
11401,493,119,21,\N,0.0,1981,0
11402,493,194,57,\N,0.0,1981,0
11403,493,105,25,\N,0.0,1981,0
11404,493,152,51,\N,0.0,1981,0
11405,493,212,34,\N,0.0,1981,0
11406,493,216,21,\N,0.0,1981,0
11407,493,117,4,\N,0.0,1981,1
11408,493,175,27,\N,0.0,1981,0
11409,493,95,32,\N,0.0,1981,0
11410,493,203,6,\N,0.0,1981,2
11411,493,176,55,\N,0.0,1981,0
11412,493,158,25,\N,0.0,1981,0
11413,493,118,53,\N,0.0,1981,0
11414,493,205,53,\N,0.0,1981,0
11415,493,213,45,\N,0.0,1981,0
11416,494,117,4,1,9.0,1981,2
11417,494,137,34,2,6.0,1981,3
11418,494,178,3,3,4.0,1981,1
11419,494,212,34,4,3.0,1981,0
11420,494,173,32,5,2.0,1981,0
11421,494,194,57,6,1.0,1981,0
11422,494,216,21,7,0.0,1981,0
11423,494,176,55,8,0.0,1981,0
11424,494,105,25,9,0.0,1981,0
11425,494,201,54,10,0.0,1981,0
11426,494,207,51,\N,0.0,1981,0
11427,494,187,1,\N,0.0,1981,1
11428,494,158,25,\N,0.0,1981,0
11429,494,197,45,\N,0.0,1981,0
11430,494,163,4,\N,0.0,1981,0
11431,494,152,51,\N,0.0,1981,0
11432,494,172,27,\N,0.0,1981,1
11433,494,199,3,\N,0.0,1981,2
11434,494,119,21,\N,0.0,1981,0
11435,494,206,37,\N,0.0,1981,0
11436,494,202,6,\N,0.0,1981,0
11437,494,95,32,\N,0.0,1981,0
11438,494,175,27,\N,0.0,1981,0
11439,494,203,6,\N,0.0,1981,2
11440,494,110,1,\N,0.0,1981,0
11441,494,205,53,\N,0.0,1981,0
11442,494,177,56,\N,0.0,1981,0
11443,494,192,56,\N,0.0,1981,0
11444,494,213,45,\N,0.0,1981,0
11445,494,118,53,\N,0.0,1981,0
11446,495,117,4,1,9.0,1981,3
11447,495,178,3,2,6.0,1981,1
11448,495,199,3,3,4.0,1981,2
11449,495,173,32,4,3.0,1981,0
11450,495,202,6,5,2.0,1981,0
11451,495,137,34,6,1.0,1981,3
11452,495,110,1,7,0.0,1981,0
11453,495,152,51,8,0.0,1981,0
11454,495,197,45,9,0.0,1981,0
11455,495,205,53,10,0.0,1981,0
11456,495,207,51,\N,0.0,1981,0
11457,495,206,37,\N,0.0,1981,0
11458,495,175,27,\N,0.0,1981,0
11459,495,95,32,\N,0.0,1981,0
11460,495,187,1,\N,0.0,1981,1
11461,495,119,21,\N,0.0,1981,0
11462,495,105,25,\N,0.0,1981,0
11463,495,194,57,\N,0.0,1981,0
11464,495,163,4,\N,0.0,1981,0
11465,495,172,27,\N,0.0,1981,1
11466,495,158,25,\N,0.0,1981,0
11467,495,201,54,\N,0.0,1981,0
11468,495,203,6,\N,0.0,1981,2
11469,495,212,34,\N,0.0,1981,0
11470,495,176,55,\N,0.0,1981,0
11471,495,213,45,\N,0.0,1981,0
11472,495,118,53,\N,0.0,1981,0
11473,495,216,21,\N,0.0,1981,0
11474,495,177,56,\N,0.0,1981,0
11475,495,192,56,\N,0.0,1981,0
11476,496,172,27,1,9.0,1981,2
11477,496,187,1,2,6.0,1981,1
11478,496,203,6,3,4.0,1981,2
11479,496,152,51,4,3.0,1981,0
11480,496,137,34,5,2.0,1981,3
11481,496,173,32,6,1.0,1981,0
11482,496,207,51,7,0.0,1981,0
11483,496,206,37,8,0.0,1981,0
11484,496,176,55,9,0.0,1981,0
11485,496,199,3,10,0.0,1981,2
11486,496,105,25,11,0.0,1981,0
11487,496,158,25,12,0.0,1981,0
11488,496,110,1,\N,0.0,1981,0
11489,496,117,4,\N,0.0,1981,3
11490,496,95,32,\N,0.0,1981,0
11491,496,201,54,\N,0.0,1981,0
11492,496,212,34,\N,0.0,1981,0
11493,496,197,45,\N,0.0,1981,0
11494,496,178,3,\N,0.0,1981,1
11495,496,202,6,\N,0.0,1981,0
11496,496,194,57,\N,0.0,1981,0
11497,496,175,27,\N,0.0,1981,0
11498,496,119,21,\N,0.0,1981,0
11499,496,163,4,\N,0.0,1981,0
11500,496,177,56,\N,0.0,1981,0
11501,496,192,56,\N,0.0,1981,0
11502,496,205,53,\N,0.0,1981,0
11503,496,198,21,\N,0.0,1981,0
11504,496,118,53,\N,0.0,1981,0
11505,496,213,45,\N,0.0,1981,0
11506,497,178,3,1,9.0,1981,2
11507,497,117,4,2,6.0,1981,3
11508,497,152,51,3,4.0,1981,0
11509,497,95,32,4,3.0,1981,0
11510,497,137,34,5,2.0,1981,3
11511,497,172,27,6,1.0,1981,2
11512,497,187,1,7,0.0,1981,1
11513,497,199,3,8,0.0,1981,2
11514,497,202,6,9,0.0,1981,0
11515,497,177,56,10,0.0,1981,0
11516,497,119,21,11,0.0,1981,0
11517,497,110,1,12,0.0,1981,0
11518,497,105,25,13,0.0,1981,0
11519,497,194,57,\N,0.0,1981,0
11520,497,118,53,\N,0.0,1981,0
11521,497,207,51,\N,0.0,1981,0
11522,497,203,6,\N,0.0,1981,2
11523,497,212,34,\N,0.0,1981,0
11524,497,176,55,\N,0.0,1981,0
11525,497,158,25,\N,0.0,1981,0
11526,497,163,4,\N,0.0,1981,0
11527,497,175,27,\N,0.0,1981,0
11528,497,173,32,\N,0.0,1981,0
11529,497,197,45,\N,0.0,1981,0
11530,497,201,54,\N,0.0,1981,0
11531,497,192,56,\N,0.0,1981,0
11532,497,206,37,\N,0.0,1981,0
11533,497,198,21,\N,0.0,1981,0
11534,497,205,53,\N,0.0,1981,0
11535,497,213,45,\N,0.0,1981,0
11536,498,178,3,1,9.0,1980,1
11537,498,137,34,2,6.0,1980,0
11538,498,177,56,3,4.0,1980,0
11539,498,206,25,4,3.0,1980,0
11540,498,152,51,5,2.0,1980,0
11541,498,117,1,6,1.0,1980,0
11542,498,217,34,7,0.0,1980,0
11543,498,221,51,\N,0.0,1980,0
11544,498,222,6,\N,0.0,1980,0
11545,498,223,57,\N,0.0,1980,0
11546,498,224,56,\N,0.0,1980,0
11547,498,203,6,\N,0.0,1980,0
11548,498,172,27,\N,0.0,1980,0
11549,498,119,21,\N,0.0,1980,0
11550,498,176,54,\N,0.0,1980,0
11551,498,207,32,\N,0.0,1980,0
11552,498,200,21,\N,0.0,1980,0
11553,498,199,3,\N,0.0,1980,0
11554,498,173,32,\N,0.0,1980,0
11555,498,187,1,\N,0.0,1980,0
11556,498,219,4,\N,0.0,1980,0
11557,498,163,4,\N,0.0,1980,0
11558,498,202,27,\N,0.0,1980,0
11559,498,197,25,\N,0.0,1980,0
11560,498,225,58,\N,0.0,1980,0
11561,498,140,58,\N,0.0,1980,0
11562,498,136,54,\N,0.0,1980,0
11563,498,158,45,\N,0.0,1980,0
11564,499,163,4,1,9.0,1980,1
11565,499,173,32,2,6.0,1980,0
11566,499,178,3,3,4.0,1980,1
11567,499,202,27,4,3.0,1980,0
11568,499,117,1,5,2.0,1980,0
11569,499,119,21,6,1.0,1980,0
11570,499,176,54,7,0.0,1980,0
11571,499,217,34,8,0.0,1980,0
11572,499,177,56,9,0.0,1980,0
11573,499,200,21,10,0.0,1980,0
11574,499,187,1,11,0.0,1980,0
11575,499,197,25,12,0.0,1980,0
11576,499,152,51,13,0.0,1980,0
11577,499,206,25,14,0.0,1980,0
11578,499,224,56,15,0.0,1980,0
11579,499,203,6,16,0.0,1980,0
11580,499,221,51,\N,0.0,1980,0
11581,499,219,4,\N,0.0,1980,0
11582,499,137,34,\N,0.0,1980,0
11583,499,172,27,\N,0.0,1980,0
11584,499,223,57,\N,0.0,1980,0
11585,499,222,6,\N,0.0,1980,0
11586,499,207,32,\N,0.0,1980,0
11587,499,199,3,\N,0.0,1980,0
11588,499,136,54,\N,0.0,1980,0
11589,499,225,58,\N,0.0,1980,0
11590,499,140,58,\N,0.0,1980,0
11591,499,158,45,\N,0.0,1980,0
11592,500,163,4,1,9.0,1980,2
11593,500,172,27,2,6.0,1980,0
11594,500,202,27,3,4.0,1980,0
11595,500,137,34,4,3.0,1980,0
11596,500,199,3,5,2.0,1980,0
11597,500,200,21,6,1.0,1980,0
11598,500,197,25,7,0.0,1980,0
11599,500,224,56,8,0.0,1980,0
11600,500,223,57,9,0.0,1980,0
11601,500,217,34,10,0.0,1980,0
11602,500,187,1,11,0.0,1980,0
11603,500,207,32,12,0.0,1980,0
11604,500,209,58,13,0.0,1980,0
11605,500,152,51,\N,0.0,1980,0
11606,500,219,4,\N,0.0,1980,0
11607,500,206,25,\N,0.0,1980,0
11608,500,177,56,\N,0.0,1980,0
11609,500,221,51,\N,0.0,1980,0
11610,500,178,3,\N,0.0,1980,1
11611,500,203,6,\N,0.0,1980,0
11612,500,222,6,\N,0.0,1980,0
11613,500,119,21,\N,0.0,1980,0
11614,500,158,45,\N,0.0,1980,0
11615,500,173,32,\N,0.0,1980,0
11616,500,117,1,\N,0.0,1980,0
11617,500,176,54,\N,0.0,1980,0
11618,500,225,58,\N,0.0,1980,0
11619,500,136,54,\N,0.0,1980,0
11620,501,137,34,1,9.0,1980,1
11621,501,119,21,2,6.0,1980,0
11622,501,224,56,3,4.0,1980,0
11623,501,187,1,4,3.0,1980,0
11624,501,222,6,5,2.0,1980,0
11625,501,202,27,6,1.0,1980,0
11626,501,200,21,7,0.0,1980,0
11627,501,206,25,8,0.0,1980,0
11628,501,163,4,9,0.0,1980,2
11629,501,219,4,10,0.0,1980,0
11630,501,177,56,\N,0.0,1980,0
11631,501,223,57,\N,0.0,1980,0
11632,501,152,51,\N,0.0,1980,0
11633,501,178,3,\N,0.0,1980,1
11634,501,203,6,\N,0.0,1980,0
11635,501,221,51,\N,0.0,1980,0
11636,501,172,27,\N,0.0,1980,0
11637,501,158,45,\N,0.0,1980,0
11638,501,199,3,\N,0.0,1980,0
11639,501,197,25,\N,0.0,1980,0
11640,501,173,32,\N,0.0,1980,0
11641,501,136,54,\N,0.0,1980,0
11642,501,207,32,\N,0.0,1980,0
11643,501,217,34,\N,0.0,1980,0
11644,501,225,58,\N,0.0,1980,0
11645,501,209,58,\N,0.0,1980,0
11646,501,226,1,\N,0.0,1980,0
11647,502,202,27,1,9.0,1980,1
11648,502,178,3,2,6.0,1980,1
11649,502,199,3,3,4.0,1980,0
11650,502,163,4,4,3.0,1980,2
11651,502,197,25,5,2.0,1980,0
11652,502,203,6,6,1.0,1980,0
11653,502,177,56,7,0.0,1980,0
11654,502,222,6,8,0.0,1980,0
11655,502,206,25,9,0.0,1980,0
11656,502,173,32,10,0.0,1980,0
11657,502,172,27,11,0.0,1980,0
11658,502,136,54,12,0.0,1980,0
11659,502,187,1,\N,0.0,1980,0
11660,502,119,21,\N,0.0,1980,0
11661,502,207,32,\N,0.0,1980,0
11662,502,221,51,\N,0.0,1980,0
11663,502,137,34,\N,0.0,1980,1
11664,502,117,1,\N,0.0,1980,0
11665,502,224,56,\N,0.0,1980,0
11666,502,227,57,\N,0.0,1980,0
11667,502,152,51,\N,0.0,1980,0
11668,502,217,34,\N,0.0,1980,0
11669,502,200,21,\N,0.0,1980,0
11670,502,219,4,\N,0.0,1980,0
11671,502,209,58,\N,0.0,1980,0
11672,502,225,58,\N,0.0,1980,0
11673,502,158,45,\N,0.0,1980,0
11674,503,199,3,1,9.0,1980,1
11675,503,172,27,2,6.0,1980,0
11676,503,137,34,3,4.0,1980,1
11677,503,200,21,4,3.0,1980,0
11678,503,203,6,5,2.0,1980,0
11679,503,224,56,6,1.0,1980,0
11680,503,207,32,7,0.0,1980,0
11681,503,119,21,8,0.0,1980,0
11682,503,173,32,9,0.0,1980,0
11683,503,136,54,\N,0.0,1980,0
11684,503,202,27,\N,0.0,1980,1
11685,503,163,4,\N,0.0,1980,2
11686,503,221,51,\N,0.0,1980,0
11687,503,222,6,\N,0.0,1980,0
11688,503,219,4,\N,0.0,1980,0
11689,503,178,3,\N,0.0,1980,1
11690,503,152,51,\N,0.0,1980,0
11691,503,197,25,\N,0.0,1980,0
11692,503,117,1,\N,0.0,1980,0
11693,503,206,25,\N,0.0,1980,0
11694,503,187,1,\N,0.0,1980,0
11695,503,158,45,\N,0.0,1980,0
11696,503,209,58,\N,0.0,1980,0
11697,503,177,56,\N,0.0,1980,0
11698,503,217,34,\N,0.0,1980,0
11699,503,227,57,\N,0.0,1980,0
11700,503,225,58,\N,0.0,1980,0
11701,504,178,3,1,9.0,1980,2
11702,504,202,27,2,6.0,1980,1
11703,504,172,27,3,4.0,1980,0
11704,504,137,34,4,3.0,1980,1
11705,504,163,4,5,2.0,1980,2
11706,504,199,3,6,1.0,1980,1
11707,504,187,1,7,0.0,1980,0
11708,504,203,6,8,0.0,1980,0
11709,504,119,21,9,0.0,1980,0
11710,504,200,21,10,0.0,1980,0
11711,504,206,25,11,0.0,1980,0
11712,504,222,6,12,0.0,1980,0
11713,504,224,56,\N,0.0,1980,0
11714,504,197,25,\N,0.0,1980,0
11715,504,158,45,\N,0.0,1980,0
11716,504,176,54,\N,0.0,1980,0
11717,504,221,51,\N,0.0,1980,0
11718,504,207,32,\N,0.0,1980,0
11719,504,177,56,\N,0.0,1980,0
11720,504,152,51,\N,0.0,1980,0
11721,504,117,1,\N,0.0,1980,0
11722,504,173,32,\N,0.0,1980,0
11723,504,219,4,\N,0.0,1980,0
11724,504,217,34,\N,0.0,1980,0
11725,504,209,58,\N,0.0,1980,0
11726,504,136,57,\N,0.0,1980,0
11727,504,225,58,\N,0.0,1980,0
11728,505,178,3,1,9.0,1980,3
11729,505,137,34,2,6.0,1980,1
11730,505,199,3,3,4.0,1980,1
11731,505,206,25,4,3.0,1980,0
11732,505,197,25,5,2.0,1980,0
11733,505,117,1,6,1.0,1980,0
11734,505,212,34,7,0.0,1980,0
11735,505,187,1,8,0.0,1980,0
11736,505,119,21,9,0.0,1980,0
11737,505,222,6,10,0.0,1980,0
11738,505,211,3,11,0.0,1980,0
11739,505,224,56,12,0.0,1980,0
11740,505,200,21,13,0.0,1980,0
11741,505,163,4,\N,0.0,1980,2
11742,505,202,27,\N,0.0,1980,1
11743,505,176,54,\N,0.0,1980,0
11744,505,207,32,\N,0.0,1980,0
11745,505,152,51,\N,0.0,1980,0
11746,505,203,6,\N,0.0,1980,0
11747,505,172,27,\N,0.0,1980,0
11748,505,221,51,\N,0.0,1980,0
11749,505,158,45,\N,0.0,1980,0
11750,505,173,32,\N,0.0,1980,0
11751,505,219,4,\N,0.0,1980,0
11752,505,136,57,\N,0.0,1980,0
11753,505,177,56,\N,0.0,1980,0
11754,505,228,3,\N,0.0,1980,0
11755,506,172,27,1,9.0,1980,1
11756,506,199,3,2,6.0,1980,1
11757,506,178,3,3,4.0,1980,3
11758,506,137,34,4,3.0,1980,1
11759,506,152,51,5,2.0,1980,0
11760,506,203,6,6,1.0,1980,0
11761,506,207,32,7,0.0,1980,0
11762,506,200,21,8,0.0,1980,0
11763,506,119,21,9,0.0,1980,0
11764,506,206,25,10,0.0,1980,0
11765,506,117,1,11,0.0,1980,0
11766,506,176,54,12,0.0,1980,0
11767,506,222,6,13,0.0,1980,0
11768,506,136,57,14,0.0,1980,0
11769,506,197,25,15,0.0,1980,0
11770,506,173,32,16,0.0,1980,0
11771,506,187,1,\N,0.0,1980,0
11772,506,219,4,\N,0.0,1980,0
11773,506,163,4,\N,0.0,1980,2
11774,506,158,45,\N,0.0,1980,0
11775,506,202,27,\N,0.0,1980,1
11776,506,224,56,\N,0.0,1980,0
11777,506,177,56,\N,0.0,1980,0
11778,506,212,34,\N,0.0,1980,0
11779,506,211,3,\N,0.0,1980,0
11780,506,229,54,\N,0.0,1980,0
11781,507,219,4,1,9.0,1980,1
11782,507,178,3,2,6.0,1980,3
11783,507,199,3,3,4.0,1980,1
11784,507,172,27,4,3.0,1980,1
11785,507,137,34,5,2.0,1980,1
11786,507,173,32,6,1.0,1980,0
11787,507,117,1,7,0.0,1980,0
11788,507,203,6,8,0.0,1980,0
11789,507,163,4,9,0.0,1980,2
11790,507,212,34,10,0.0,1980,0
11791,507,224,56,11,0.0,1980,0
11792,507,176,54,12,0.0,1980,0
11793,507,222,6,13,0.0,1980,0
11794,507,119,21,14,0.0,1980,0
11795,507,211,3,15,0.0,1980,0
11796,507,177,56,16,0.0,1980,0
11797,507,95,32,\N,0.0,1980,0
11798,507,187,1,\N,0.0,1980,0
11799,507,152,51,\N,0.0,1980,0
11800,507,202,27,\N,0.0,1980,1
11801,507,197,25,\N,0.0,1980,0
11802,507,158,45,\N,0.0,1980,0
11803,507,206,25,\N,0.0,1980,0
11804,507,207,32,\N,0.0,1980,0
11805,507,136,57,\N,0.0,1980,0
11806,507,200,21,\N,0.0,1980,0
11807,508,137,34,1,9.0,1980,2
11808,508,163,4,2,6.0,1980,2
11809,508,172,27,3,4.0,1980,1
11810,508,199,3,4,3.0,1980,1
11811,508,197,25,5,2.0,1980,0
11812,508,117,1,6,1.0,1980,0
11813,508,203,6,7,0.0,1980,0
11814,508,207,32,8,0.0,1980,0
11815,508,222,6,9,0.0,1980,0
11816,508,176,54,10,0.0,1980,0
11817,508,178,3,11,0.0,1980,3
11818,508,206,25,\N,0.0,1980,0
11819,508,152,51,\N,0.0,1980,0
11820,508,158,45,\N,0.0,1980,0
11821,508,119,21,\N,0.0,1980,0
11822,508,219,4,\N,0.0,1980,1
11823,508,230,51,\N,0.0,1980,0
11824,508,209,57,\N,0.0,1980,0
11825,508,187,1,\N,0.0,1980,0
11826,508,224,56,\N,0.0,1980,0
11827,508,95,32,\N,0.0,1980,0
11828,508,173,32,\N,0.0,1980,0
11829,508,202,27,\N,0.0,1980,1
11830,508,212,34,\N,0.0,1980,0
11831,508,211,3,\N,0.0,1980,0
11832,508,136,57,\N,0.0,1980,0
11833,508,191,21,\N,0.0,1980,0
11834,508,177,56,\N,0.0,1980,0
11835,508,200,21,\N,0.0,1980,0
11836,509,137,34,1,9.0,1980,3
11837,509,178,3,2,6.0,1980,3
11838,509,199,3,3,4.0,1980,1
11839,509,173,32,4,3.0,1980,0
11840,509,177,56,5,2.0,1980,0
11841,509,202,27,6,1.0,1980,1
11842,509,117,1,7,0.0,1980,0
11843,509,222,6,8,0.0,1980,0
11844,509,172,27,9,0.0,1980,1
11845,509,163,4,10,0.0,1980,2
11846,509,211,3,11,0.0,1980,0
11847,509,158,45,12,0.0,1980,0
11848,509,197,25,13,0.0,1980,0
11849,509,219,4,\N,0.0,1980,1
11850,509,176,54,\N,0.0,1980,0
11851,509,207,32,\N,0.0,1980,0
11852,509,119,21,\N,0.0,1980,0
11853,509,206,25,\N,0.0,1980,0
11854,509,187,1,\N,0.0,1980,0
11855,509,212,34,\N,0.0,1980,0
11856,509,224,56,\N,0.0,1980,0
11857,509,203,6,\N,0.0,1980,0
11858,509,152,51,\N,0.0,1980,0
11859,509,230,51,\N,0.0,1980,0
11860,509,95,32,\N,0.0,1980,0
11861,509,181,21,\N,0.0,1980,0
11862,509,136,57,\N,0.0,1980,0
11863,509,209,57,\N,0.0,1980,0
11864,510,178,3,1,9.0,1980,4
11865,510,199,3,2,6.0,1980,1
11866,510,202,27,3,4.0,1980,1
11867,510,187,1,4,3.0,1980,0
11868,510,203,6,5,2.0,1980,0
11869,510,212,34,6,1.0,1980,0
11870,510,197,25,7,0.0,1980,0
11871,510,172,27,8,0.0,1980,1
11872,510,177,56,9,0.0,1980,0
11873,510,173,32,10,0.0,1980,0
11874,510,200,21,11,0.0,1980,0
11875,510,136,57,12,0.0,1980,0
11876,510,117,1,\N,0.0,1980,0
11877,510,163,4,\N,0.0,1980,2
11878,510,219,4,\N,0.0,1980,1
11879,510,137,34,\N,0.0,1980,3
11880,510,207,32,\N,0.0,1980,0
11881,510,110,51,\N,0.0,1980,0
11882,510,158,45,\N,0.0,1980,0
11883,510,224,56,\N,0.0,1980,0
11884,510,152,51,\N,0.0,1980,0
11885,510,119,21,\N,0.0,1980,0
11886,510,206,25,\N,0.0,1980,0
11887,510,191,25,\N,0.0,1980,0
11888,510,176,54,\N,0.0,1980,0
11889,510,222,6,\N,0.0,1980,0
11890,510,211,3,\N,0.0,1980,0
11891,510,214,3,\N,0.0,1980,0
11892,511,178,3,1,9.0,1980,5
11893,511,199,3,2,6.0,1980,1
11894,511,202,27,3,4.0,1980,1
11895,511,173,32,4,3.0,1980,0
11896,511,172,27,5,2.0,1980,1
11897,511,207,32,6,1.0,1980,0
11898,511,163,4,7,0.0,1980,2
11899,511,176,54,8,0.0,1980,0
11900,511,211,3,9,0.0,1980,0
11901,511,177,56,10,0.0,1980,0
11902,511,222,6,11,0.0,1980,0
11903,511,187,1,\N,0.0,1980,0
11904,511,203,6,\N,0.0,1980,0
11905,511,197,25,\N,0.0,1980,0
11906,511,200,21,\N,0.0,1980,0
11907,511,152,51,\N,0.0,1980,0
11908,511,137,34,\N,0.0,1980,3
11909,511,212,34,\N,0.0,1980,0
11910,511,158,45,\N,0.0,1980,0
11911,511,119,21,\N,0.0,1980,0
11912,511,136,57,\N,0.0,1980,0
11913,511,224,56,\N,0.0,1980,0
11914,511,206,25,\N,0.0,1980,0
11915,511,110,51,\N,0.0,1980,0
11916,511,117,1,\N,0.0,1980,0
11917,511,191,25,\N,0.0,1980,0
11918,511,209,3,\N,0.0,1980,0
11919,512,172,27,1,9.0,1979,1
11920,512,199,32,2,6.0,1979,0
11921,512,187,1,3,4.0,1979,0
11922,512,221,27,4,3.0,1979,0
11923,512,207,32,5,2.0,1979,0
11924,512,224,56,6,1.0,1979,0
11925,512,173,58,7,0.0,1979,0
11926,512,200,21,8,0.0,1979,0
11927,512,178,3,9,0.0,1979,0
11928,512,223,3,10,0.0,1979,0
11929,512,206,57,11,0.0,1979,0
11930,512,203,6,\N,0.0,1979,0
11931,512,212,32,\N,0.0,1979,0
11932,512,136,58,\N,0.0,1979,0
11933,512,231,59,\N,0.0,1979,0
11934,512,197,25,\N,0.0,1979,0
11935,512,219,4,\N,0.0,1979,0
11936,512,182,204,\N,0.0,1979,0
11937,512,163,4,\N,0.0,1979,0
11938,512,222,6,\N,0.0,1979,0
11939,512,202,25,\N,0.0,1979,0
